ISIN,COMPANY_NAME,EXCHANGE_LISTING,NSE_SYMBOL,BSE_SCRIP_CD,BSE_SCRIP_ID
INE951C01012,Universal Office Automation Ltd,bse,,523519,UNIOFFICE
INE113E01015,Universal Starch Chem Allied Ltd,bse,,524408,UNIVSTAR
INE03V001013,Universus Photo Imagings Limited,both nse/bse,UNIVPHOTO,542933,UNIVPHOTO
INE728J01019,Uniworth Securities Ltd,bse,,512408,UNIWSEC
INE576D01015,Unjha Formulations Ltd,bse,,531762,UNJHAFOR
INE405E01023,UNO Minda Limited,both nse/bse,UNOMINDA,532539,UNOMINDA
INE726E01014,UP Hotels Ltd,bse,,509960,UPHOT
INE851I01011,Updater Services Limited,both nse/bse,UDS,543996,UDS
INE628A01036,UPL Limited,both nse/bse,UPL,512070,UPL
INE890B01014,Upsurge Investment & Finance Ltd,bse,,531390,UPSURGE
INE904R01027,UR Sugar Industries Ltd,bse,,539097,URSUGAR
INE568Z01015,Uravi Defence and Technology Limited,both nse/bse,URAVIDEF,543930,URAVIDEF
INE0CAZ01013,Urban Company Limited,both nse/bse,URBANCO,544515,URBANCO
INE550C01020,Urja Global Limited,both nse/bse,URJA,526987,URJA
INE718B01017,USG Tech Solutions Ltd,bse,,532402,USGTECH
INE240C01028,Usha Martin Education & Solutions Limited,both nse/bse,UMESLTD,532398,UMESLTD
INE228A01035,Usha Martin Limited,both nse/bse,USHAMART,517146,USHAMART
INE697C01011,Ushakiran Finance Ltd,bse,,511507,USHAKIRA
INE094J01016,UTI Asset Management Company Limited,both nse/bse,UTIAMC,543238,UTIAMC
INF789FB1X58,UTI BSE SENSEX ETF,bse,,539312,SENSEXBETA
INF789F1AUU3,UTI BSE Sensex Next 50 ETF,bse,,542513,SNXT50BETA
INF789F1AZC0,UTI NIFTY 50 ETF,bse,,539313,NIFTYBETA
INF789F1AUV1,UTI NIFTY BANK ETF,bse,,543226,BANKBETA
INF789F1AZD8,UTI NIFTY IT ETF,bse,,544102,ITBETA
INF789F1AYX9,UTI NIFTY MIDCAP 150 ETF,bse,,543975,MIDCAPBETA
INF789F1AUW9,UTI Nifty Next 50 ETF,bse,,540669,NEXT50BETA
INE096A01010,Utique Enterprises Ltd,bse,,500014,UTIQUE
INE735W01017,Utkarsh Small Finance Bank Limited,both nse/bse,UTKARSHBNK,543942,UTKARSHBNK
INE184E01024,UTL Industries Ltd,bse,,500426,UTLINDS
INE786F01031,Uttam Sugar Mills Limited,both nse/bse,UTTAMSUGAR,532729,UTTAMSUGAR
INE528C01018,UVS Hospitality And Services Ltd,bse,,531652,UVS
INE848D01018,V B Desai Financial Services Ltd,bse,,511110,VBDESAI
INE334E01017,V B Industries Ltd,bse,,539123,VBIND
INE06LG01010,V R Films & Studios Ltd,bse,,542654,VRFILMS
INE764D01017,V.S.T Tillers Tractors Limited,both nse/bse,VSTTILLERS,531266,VSTTILLERS
INE945H01021,V2 Retail Limited,both nse/bse,V2RETAIL,532867,V2RETAIL
INE956G01038,VA Tech Wabag Limited,both nse/bse,WABAG,533269,WABAG
INE418B01048,Vaarad Ventures Ltd,bse,,532320,VAARAD
INE693D01018,Vadilal Enterprises Ltd,bse,,519152,VADILENT
INE694D01016,Vadilal Industries Limited,both nse/bse,VADILALIND,519156,VADILALIND
INE0H3U01013,Vahh Chemicals Ltd,bse,,544778,VAHH
INE884A01027,Vaibhav Global Limited,both nse/bse,VAIBHAVGBL,532156,VAIBHAVGBL
INE972X01022,Vaishali Pharma Limited,nse,VAISHALI,,
INE116E01018,Vaishno Cement Company Ltd,bse,,526941,VAICC
INE051B01021,Vakrangee Limited,both nse/bse,VAKRANGEE,511431,VAKRANGEE
INE130701019,Valencia India Ltd,bse,,544433,VALINDIA
INE08RT01016,Valencia Nutrition Ltd,bse,,542910,VALENCIA
INE760B01019,Valiant Communications Ltd-$,bse,,526775,VALIANT
INE0JWS01017,Valiant Laboratories Limited,both nse/bse,VALIANTLAB,543998,VALIANTLAB
INE565V01010,Valiant Organics Limited,both nse/bse,VALIANTORG,540145,VALIANTORG
INE457E01016,Vallabh Steels Ltd-$,bse,,513397,VALLABHSQ
INE834E01016,Valley Magnesite Company Ltd,bse,,539543,VALLEY
INE879I01012,Valor Estate Limited,both nse/bse,DBREALTY,533160,DBREALTY
INE0QP701017,Valplast Technologies Ltd,bse,,544565,VALPLAST
INE808A01018,Valson Industries Ltd-$,bse,,530459,VALSONQ
INE685D01022,Vama Industries Ltd,bse,,512175,VAMA
INE380C01014,Vamshi Rubber Ltd,bse,,530369,VAMSHIRU
INE0RDJ01019,Vandan Foods Ltd,bse,,544436,VANDAN
INE661Q01017,Vani Commercials Ltd,bse,,538918,VANICOM
INE695X01011,Vanta Bioscience Ltd,bse,,540729,VANTABIO
INE427T01025,Vantage Knowledge Academy Ltd,bse,,539761,VKAL
INE464D01014,Vapi Enterprise Ltd,bse,,502589,VAPIENTER
INE128G01018,Vardhan Capital & Finance Ltd,bse,,542931,VARDHANCFL
INE116G01013,Vardhman Acrylics Limited,nse,VARDHACRLC,,
INE701A01023,Vardhman Holdings Limited,both nse/bse,VHL,500439,VHL
INE835A01029,Vardhman Polytex Limited,both nse/bse,VARDMNPOLY,514175,VARDMNPOLY
INE050M01012,Vardhman Special Steels Limited,both nse/bse,VSSL,534392,VSSL
INE825A01020,Vardhman Textiles Limited,both nse/bse,VTL,502986,VTL
INE717F01028,Variman Global Enterprises Ltd,bse,,540570,VARIMAN
INE665L01035,Varroc Engineering Limited,both nse/bse,VARROC,541578,VARROC
INE200M01039,Varun Beverages Limited,both nse/bse,VBL,540180,VBL
INE442U01014,Varun Mercantile Ltd,bse,,512511,VARUNME
INE273D01027,VARVEE GLOBAL LIMITED,both nse/bse,VGL,514274,VGL
INE0R6801013,Varyaa Creations Ltd,bse,,544168,VARYAA
INE192C01013,Vas Infrastructure Ltd,bse,,531574,VASINFRA
INE893I01013,Vascon Engineers Limited,both nse/bse,VASCONEQ,533156,VASCONEQ
INE0WRP01016,Vashishtha Luxury Fashion Ltd,bse,,544508,VASHISHTHA
INE147C01017,Vashu Bhagnani Industries Ltd,bse,,532011,POOJAENT
INE406F01010,Vasundhara Rasayans Ltd,bse,,538634,VRL
INE590L01019,Vaswani Industries Limited,both nse/bse,VASWANI,533576,VASWANI
INE560T01015,Vaxfab Enterprises Ltd,bse,,542803,VEL
INE098201036,Vaxtex Cotfab Limited,nse,VCL,,
INE962O01014,VCU Data Management Ltd,bse,,536672,VCU
INE0NC801013,Vedant Asset Ltd,bse,,543623,VEDANTASSET
INE825V01034,Vedant Fashions Limited,both nse/bse,MANYAVAR,543463,MANYAVAR
INE1CDF01017,Vedanta Aluminium Metal Limited,both nse/bse,VAML,544780,VAML
INE1CLE01013,Vedanta Iron and Steel Limited,both nse/bse,VISL,544784,VISL
INE205A01025,Vedanta Limited,both nse/bse,VEDL,500295,VEDL
INE704J01044,Vedanta Oil and Gas Limited,both nse/bse,VOGL,544782,VOGL
INE694L01019,Vedanta Power Limited,both nse/bse,VEDPOWER,544781,VEDPOWER
INE359B01010,VEDAVAAG Systems Ltd,bse,,533056,VEDAVAAG
INE484C01030,Veedol Corporation Limited,both nse/bse,VEEDOL,590005,VEEDOL
INE0Q0M01015,Veefin Solutions Ltd,bse,,543931,VEEFIN
INE466D01019,Veejay Lakshmi Engineering Works Ltd-$,bse,,522267,VJLAXMIE
INE255E01030,Veer Energy & Infrastructure Ltd,bse,,503657,VEERENRGY
INE244W01010,Veer Global Infraconstruction Ltd,bse,,543241,VGIL
INE882C01035,Veerhealth Care Ltd,bse,,511523,VEERHEALTH
INE0ID001024,Veerkrupa Jewellers Ltd,bse,,543545,VEERKRUPA
INE603D01017,Vega Jewellers Ltd,bse,,512026,VEGA
INE1L3801017,Vegorama Punjabi Angithi Ltd,bse,,544765,VPAL
INE548D01014,Velan Hotels Ltd,bse,,526755,VELHO
INE232E01013,Veljan Denison Limited,both nse/bse,VELJAN,505232,VELJAN
INE530D01012,Vellora Impact Ltd,bse,,531257,VELLORA
INE092P01017,Velox Shipping and Logistics Ltd,bse,,506178,VELOX
INE398A01010,Venky's (India) Limited,both nse/bse,VENKEYS,523261,VENKEYS
INE204D01022,Venlon Enterprises Ltd,bse,,524038,VENLONENT
INE154G01022,Venmax Drugs and Pharmaceuticals Ltd,bse,,531015,VENMAX
INE781S01027,Ventive Hospitality Limited,both nse/bse,VENTIVE,544321,VENTIVE
INE139J01019,Ventura Guaranty Ltd,bse,,512060,SHYAM
INE810C01044,Ventura Textiles Ltd,bse,,516098,VENTURA
INE0JA001018,Venus Pipes & Tubes Limited,both nse/bse,VENUSPIPES,543528,VENUSPIPES
INE411B01019,Venus Remedies Limited,both nse/bse,VENUSREM,526953,VENUSREM
INE0IQ001011,Veranda Learning Solutions Limited,both nse/bse,VERANDA,543514,VERANDA
INE379J01029,Veritas (India) Ltd,bse,,512229,VERITAS
IN9316D01014,Vertex Securities Ltd,bse,,890234,VERTEXPP
INE316D01024,Vertex Securities Ltd,bse,,531950,VERTEX
INE188Y01031,Vertoz Limited,nse,VERTOZ,,
INE386A01023,Vesuvius India Limited,both nse/bse,VESUVIUS,520113,VESUVIUS
INE918N01018,Veto Switchgears And Cables Limited,both nse/bse,VETO,539331,VETO
INE951I01027,V-Guard Industries Limited,both nse/bse,VGUARD,532953,VGUARD
INE0QTF01015,Vibhor Steel Tubes Limited,both nse/bse,VSTL,544124,VSTL
INE761Q01015,Vibrant Global Capital Ltd,bse,,538732,VGCL
INE048C01025,Viceroy Hotels Limited,both nse/bse,VHLTD,523796,VHLTD
INE203D01016,Victoria Mills Ltd,bse,,503349,VICTMILL
INE632C01026,Vidhi Specialty Food Ingredients Limited,both nse/bse,VIDHIING,531717,VIDHIING
INE14UN01029,Vidya Wires Limited,both nse/bse,VIDYAWIRES,544633,VIDYAWIRES
INE362D01010,Vijay Solvex Ltd,bse,,531069,VIJSOLX
INE043W01024,Vijaya Diagnostic Centre Limited,both nse/bse,VIJAYA,543350,VIJAYA
INE159N01027,Viji Finance Limited,both nse/bse,VIJIFIN,537820,VIJIFIN
INE186E01011,Vikalp Securities Ltd,bse,,531334,VIKALPS
INE806A01020,Vikas EcoTech Limited,both nse/bse,VIKASECO,530961,VIKASECO
INE161L01027,Vikas Lifecare Limited,both nse/bse,VIKASLIFE,542655,VIKASLIFE
INE767B01022,Vikas Proppant & Granite Ltd,bse,,531518,VIKASPROP
INE706A01022,Vikas WSP Ltd,bse,,519307,VIKASWSP
INE0NR501012,Vikram Aroma Ltd,bse,,544371,VIKRAMAR
INE564S01019,Vikram Kamats Hospitality Ltd,bse,,539659,KAMATS
INE078V01014,Vikram Solar Limited,both nse/bse,VIKRAMSOLR,544488,VIKRAMSOLR
INE337E01010,Vikram Thermo India Ltd,bse,,530477,VIKRAMTH
INE01R501028,Vikran Engineering Limited,both nse/bse,VIKRAN,544496,VIKRAN
INE965V01020,Viksit Engineering Ltd,bse,,506196,VIKSHEN
INE579C01029,Vimta Labs Limited,both nse/bse,VIMTALABS,524394,VIMTALABS
INE410B01037,Vinati Organics Limited,both nse/bse,VINATIORGA,524200,VINATIORGA
INE581M01016,Vinayak Polycon International Ltd,bse,,534639,VINAYAKPOL
INE132V01019,Vinayak Vanijya Ltd,bse,,512517,VINVANI
INE707A01012,Vindhya Telelinks Limited,both nse/bse,VINDHYATEL,517015,VINDHYATEL
INE505Y01010,Vineet Laboratories Limited,both nse/bse,VINEETLAB,543298,VINEETLAB
INE01KI01027,Vinny Overseas Limited,both nse/bse,VINNY,543670,VINNY
INE498Q01014,Vintage Coffee And Beverages Limited,both nse/bse,VINCOFE,538920,VINCOFE
INE153C01015,Vintage Securities Ltd,bse,,531051,VINTAGES
INE250B01029,Vinyl Chemicals (India) Limited,both nse/bse,VINYLINDIA,524129,VINYLINDIA
INE526H01011,Vinyoflex Ltd,bse,,530401,VINYOFL
INE450G01024,VIP Clothing Limited,both nse/bse,VIPCLOTHNG,532613,VIPCLOTHNG
INE054A01027,VIP Industries Limited,both nse/bse,VIPIND,507880,VIPIND
INE660D01017,Vippy Spinpro Ltd,bse,,514302,VIPPYSP
INE946H01037,Vipul Limited,both nse/bse,VIPULLTD,511726,VIPULLTD
INE834D01018,Vipul Organics Ltd,bse,,530627,VIPULORG
INE607V01028,Viram Suvarn Ltd,bse,,540252,VSL
INE295C01014,Virat Crane Industries Ltd,bse,,519457,VIRATCRA
INE467D01017,Virat Industries Ltd,bse,,530521,VIRAT
INE347L01022,Virat Leasing Ltd,bse,,539167,VLL
INE400B01020,Virgo Global Ltd,bse,,532354,VIRGOGLOB
INE539B01017,Virinchi Limited,both nse/bse,VIRINCHI,532372,VIRINCHI
INE247C01023,Virtual Global Education Ltd,bse,,534741,VIRTUALG
INE0I0T01010,Virtuoso Optoelectronics Limited,both nse/bse,VOEPL,543597,VOEPL
INE661K01010,Virya Resources Ltd,bse,,512479,VIRYA
INE286H01012,VISA Chrome Limited,both nse/bse,VISACHROME,532721,VISACHROME
INE309H01038,Visagar Financial Services Ltd,bse,,531025,VISAGAR
INE370E01029,Visagar Polytex Limited,both nse/bse,VIVIDHA,506146,VIVIDHA
INE392A01021,Visaka Industries Limited,both nse/bse,VISAKAIND,509055,VISAKAIND
INE060T01024,Vishal Bearings Ltd,bse,,539398,VISHALBL
INE755Q01025,Vishal Fabrics Ltd,bse,,538598,VISHAL
INE01EA01019,Vishal Mega Mart Limited,both nse/bse,VMM,544307,VMM
INE270I01022,Vishnu Chemicals Limited,both nse/bse,VISHNU,516072,VISHNU
INE0AE001013,Vishnu Prakash R Punglia Limited,both nse/bse,VPRPL,543974,VPRPL
INE762D01011,Vishvprabha Ventures Ltd,bse,,512064,VISVEN
INE430N01022,Vishwaraj Sugar Industries Limited,both nse/bse,VISHWARAJ,542852,VISHWARAJ
INE515B01025,Vision Cinemas Ltd,bse,,526441,VISIONCINE
INE661D01015,Vision Corporation Ltd,bse,,531668,VISIONCO
INE427C01021,Vista Pharmaceuticals Ltd,bse,,524711,VISTAPH
INE878P01019,Vistar Amar Ltd,bse,,538565,VISTARAMAR
INE0L4K01016,Vital Chemtech Limited,nse,VITAL,,
INE0PA601017,Vivaa Tradecom Ltd,bse,,544002,VIVAA
INE299W01022,Vivanta Industries Ltd,bse,,541735,VIVANTA
INE984E01035,Vivanza Biosciences Ltd,bse,,530057,VIVANZA
INE0MEG01014,Viviana Power Tech Limited,nse,VIVIANA,,
INE737C01023,Vivid Global Industries Ltd,bse,,524576,VIVIDIND
INE647Z01025,Vivid Mercantile Ltd,bse,,542046,VIVIDM
INE526G01021,Vivimed Labs Limited,both nse/bse,VIVIMEDLAB,532660,VIVIMEDLAB
INE380K01017,Vivo Bio Tech Ltd,bse,,511509,VIVOBIOT
INE807F01027,Viyash Scientific Limited,both nse/bse,VIYASH,512529,VIYASH
INE117F01013,VJTF Eduservices Ltd,bse,,509026,VJTFEDU
INE03HW01020,VL E-Governance & IT Solutions Limited,both nse/bse,VLEGOV,543958,VLEGOV
INE709A01018,VLS Finance Limited,both nse/bse,VLSFINANCE,511333,VLSFINANCE
INE665J01013,V-Mart Retail Limited,both nse/bse,VMART,534976,VMART
INE932K01015,VMS Industries Ltd,bse,,533427,VMS
INE0SJA01013,VMS TMT Limited,both nse/bse,VMSTMT,544521,VMSTMT
INE669E01016,Vodafone Idea Limited,both nse/bse,IDEA,532822,IDEA
INE285C01015,Voith Paper Fabrics India Ltd-$,bse,,522122,VOITHPAPR
INE763D01019,Voltaire Leasing & Finance Ltd,bse,,509038,VOLLF
INE540H01012,Voltamp Transformers Limited,both nse/bse,VOLTAMP,532757,VOLTAMP
INE226A01021,Voltas Limited,both nse/bse,VOLTAS,500575,VOLTAS
INE0S2V01010,Vraj Iron and Steel Limited,both nse/bse,VRAJ,544204,VRAJ
INE366I01010,VRL Logistics Limited,both nse/bse,VRLLOG,539118,VRLLOG
INE0OMZ01013,Vruddhi Engineering Works Ltd,bse,,544157,VRUDDHI
INE0Q6901013,Vrundavan Plantation Ltd,bse,,544011,VPL
INE489F01016,VSD Confin Ltd,bse,,531696,VSDCONF
INE923K01014,VSF Projects Ltd,bse,,519331,VSFPROJ
INE710A01016,VST Industries Limited,both nse/bse,VSTIND,509966,VSTIND
INE222F01029,VTM Ltd,bse,,532893,VTMLTD
INE0MNP01016,VVIP Infratech Ltd,bse,,544219,VVIPIL
INE756A01019,VXL Instruments Ltd,bse,,517399,VXLINSTR
INE100D01014,W S Industries (I) Limited,both nse/bse,WSI,504220,WSI
INE799N01012,Waa Solar Ltd,bse,,541445,WAA
INE377N01017,Waaree Energies Limited,both nse/bse,WAAREEENER,544277,WAAREEENER
INE299N01021,Waaree Renewable Technologies Limited,both nse/bse,WAAREERTL,534618,WAAREERTL
INE725P01012,Waaree Technologies Ltd,bse,,539337,WAAREE
INE786K01023,Wagend Infra Venture Ltd,bse,,503675,WAGEND
INE0E7301029,Wakefit Innovations Limited,both nse/bse,WAKEFIT,544642,WAKEFIT
INE695D01021,Walchand Peoplefirst Ltd,bse,,501370,WALCHPF
INE711A01022,Walchandnagar Industries Limited,both nse/bse,WALCHANNAG,507410,WALCHANNAG
INE121B01014,Wallfort Financial Services Ltd,bse,,532053,WALLFORT
INE107F01022,Wanbury Limited,both nse/bse,WANBURY,524212,WANBURY
INE761D01021,Wardwizard Foods and Beverages Ltd,bse,,539132,WARDWIZFBL
INE048E01013,Wardwizard Healthcare Ltd,bse,,512063,WARDHEALTH
INE945P01024,Wardwizard Innovations & Mobility Ltd,bse,,538970,WARDINMOBI
INE712A01012,Warren Tea Ltd-$,bse,,508494,WARRENTEA
INE054C01015,Waterbase Ltd,bse,,523660,WATERBASE
INE0LZF01013,Waterways Leisure Tourism Limited,both nse/bse,CORDELIA,544802,CORDELIA
INE082W01014,WE WIN LIMITED,both nse/bse,WEWIN,543535,WEWIN
INE658T01017,Wealth First Portfolio Managers Limited,both nse/bse,WEALTH,544536,WEALTH
INE562Q01017,Web Element Solutions Ltd,bse,,780016,WEBSL
INE855C01023,Websol Energy System Limited,both nse/bse,WEBELSOLAR,517498,WEBELSOLAR
INE080A01014,Weizmann Limited,both nse/bse,WEIZMANIND,523011,WEIZMANIND
INE380G01015,Welcast Steels Ltd,bse,,504988,ZWELCAST
INE331C01025,Welcure Drugs & Pharmaceuticals Ltd,bse,,524661,WELCURE
INE191B01025,Welspun Corp Limited,both nse/bse,WELCORP,532144,WELCORP
INE625G01013,Welspun Enterprises Limited,both nse/bse,WELENT,532553,WELENT
INE389K01018,Welspun Investments and Commercials Limited,both nse/bse,WELINV,533252,WELINV
INE192B01031,Welspun Living Limited,both nse/bse,WELSPUNLIV,514162,WELSPUNLIV
INE731F01037,Welspun Specialty Solutions Limited,both nse/bse,WELSPLSOL,500365,WELSPLSOL
INE274C01019,Wendt (India) Limited,both nse/bse,WENDT,505412,WENDT
INE434B01029,WEP Solutions Ltd,bse,,532373,WEPSOLN
INE976A01021,West Coast Paper Mills Limited,both nse/bse,WSTCSTPAPR,500444,WSTCSTPAPR
INE266P01017,West Leisure Resorts Ltd,bse,,538382,WESTLEIRES
INE0CJF01024,Western Carriers (India) Limited,both nse/bse,WCIL,544258,WCIL
INE187U01015,Western Ministil Ltd,bse,,504998,WMINIMT
INE1MF401019,Western Overseas Study Abroad Ltd,bse,,544636,WOSAL
INE274F01020,WESTLIFE FOODWORLD LIMITED,both nse/bse,WESTLIFE,505533,WESTLIFE
INE085001019,WeWork India Management Limited,both nse/bse,WEWORK,544570,WEWORK
INE855A01019,WH Brady & Company Ltd,bse,,501391,WHBRADY
INE715A01015,Wheels India Limited,both nse/bse,WHEELS,590073,WHEELS
INE0IM001015,Wherrelz IT Solutions Ltd,bse,,543436,WITS
INE716A01013,Whirlpool of India Limited,both nse/bse,WHIRLPOOL,500238,WHIRLPOOL
INE416X01012,White Hall Commercial Company Ltd,bse,,512431,WHITHAL
INE146C01019,White Organic Agro Ltd,bse,,513713,WHITEORG
INE188E01017,Williamson Financial Services Ltd,bse,,519214,WILLIMFI
INE210A01017,Williamson Magor & Company Limited,both nse/bse,WILLAMAGOR,519224,WILLAMAGOR
INE0H5O01029,Windlas Biotech Limited,both nse/bse,WINDLAS,543329,WINDLAS
INE052A01021,Windsor Machines Limited,both nse/bse,WINDMACHIN,522029,WINDMACHIN
INE837E01019,Winro Commercial India Ltd,bse,,512022,WINROC
INE391C01011,Winsome Breweries Ltd,bse,,526471,WINSOMBR
INE837B01031,Winsome Textile Industries Ltd-$,bse,,514470,WINSOMTX
INE075A01022,Wipro Limited,both nse/bse,WIPRO,507685,WIPRO
INE469D01013,Wires & Fabriks SA Ltd,bse,,507817,WIREFABR
INE049B01025,Wockhardt Limited,both nse/bse,WOCKPHARMA,532300,WOCKPHARMA
INE905B01010,Women Networks Ltd,bse,,531396,WOMENNET
INE02WG01024,Wonder Electricals Limited,both nse/bse,WEL,543449,WEL
INE066O01014,Wonderla Holidays Limited,both nse/bse,WONDERLA,538268,WONDERLA
INE1I1301016,Workmates Core2Cloud Solution Ltd,bse,,544610,WORKMATES
INE550D01010,Worldwide Aluminium Ltd,bse,,526525,WWALUM
INE114O01020,Worth Investment & Trading Co Ltd,bse,,538451,WORTH
INE196Y01018,Worth Peripherals Limited,both nse/bse,WORTHPERI,544577,WORTHPERI
INE765D01022,WPIL Limited,both nse/bse,WPIL,505872,WPIL
INE549D01012,WSFx Global Pay Ltd,bse,,511147,WSFX
INE692G01013,Xchanging Solutions Limited,both nse/bse,XCHANGING,532616,XCHANGING
INE01P501012,Xelpmoc Design And Tech Limited,both nse/bse,XELPMOC,542367,XELPMOC
INE445C01015,Xpro India Limited,both nse/bse,XPROINDIA,590013,XPROINDIA
INE547B01028,Xtglobal Infotech Limited,both nse/bse,XTGLOBAL,531225,XTGLOBAL
INE0NG701011,Xtranet Technologies Limited,both nse/bse,XTRANET,544838,XTRANET
INE969E01010,Yaan Enterprises Ltd,bse,,538521,YAANENT
INE1T6L01010,Yaashvi Jewellers Ltd,bse,,544770,YAASHVI
INE0CNJ01010,Yajur Fibres Ltd,bse,,544676,YAJUR
INE457N01025,Yamini Investments Company Ltd,bse,,511012,YAMNINV
INE564C01013,Yarn Syndicate Ltd,bse,,514378,YARNSYN
INE571U01010,Yash Chemex Ltd,bse,,539939,YASHCHEM
INE00GK01023,Yash Highvoltage Ltd,bse,,544310,YASHHV
INE823D01011,Yash Innoventures Ltd,bse,,523650,YASHINNO
INE216B01012,Yash Management & Satellite Ltd,bse,,511601,YASHMGM
INE1O6P01016,Yashhtej Industries (India) Ltd,bse,,544708,YASHHTEJ
INE616Z01012,Yasho Industries Limited,both nse/bse,YASHO,541167,YASHO
INE095C01018,Yashraj Containeurs Ltd,bse,,530063,YASHRAJC
INE0JO301016,Yatharth Hospital & Trauma Care Services Limited,both nse/bse,YATHARTH,543950,YATHARTH
INE0JR601024,Yatra Online Limited,both nse/bse,YATRA,543992,YATRA
INE528G01035,Yes Bank Limited,both nse/bse,YESBANK,532648,YESBANK
INE290E01011,YOGI Ltd,bse,,511702,YOGI
INE429B01011,Yogi Sungwon (India) Ltd,bse,,522209,YOGISUNG
INE057Q01018,York Exports Ltd,bse,,530675,YORKEXP
INE796W01019,Yug Decor Ltd,bse,,540550,YUG
INE384C01016,Yuken India Limited,both nse/bse,YUKEN,522108,YUKEN
INE143K01019,Yunik Managing Advisors Ltd,bse,,533149,YUNIKM
INE156M01017,Yuranus Infrastructure Ltd,bse,,536846,YURANUS
INE139D01020,Yuvraaj Hygiene Products Ltd,bse,,531663,YUVRAAJHPL
INE07K301024,Zaggle Prepaid Ocean Services Limited,both nse/bse,ZAGGLE,543985,ZAGGLE
INE819S01025,Zeal Aqua Ltd,bse,,539963,ZEAL
INE256A01028,Zee Entertainment Enterprises Limited,both nse/bse,ZEEL,505537,ZEEL
INE565L01011,Zee Learn Limited,both nse/bse,ZEELEARN,533287,ZEELEARN
INE966H01019,Zee Media Corporation Limited,both nse/bse,ZEEMEDIA,532794,ZEEMEDIA
INE1B3501014,Zelio E Mobility Ltd,bse,,544563,ZELIO
INE251B01027,Zen Technologies Limited,both nse/bse,ZENTEC,533339,ZENTEC
INE058B01018,Zenith Exports Limited,both nse/bse,ZENITHEXPO,512553,ZENITHEXPO
INE106C01013,Zenith Fibres Ltd-$,bse,,514266,ZENIFIB
INE812B01026,Zenith Healthcare Ltd,bse,,530665,ZENITHHE
INE318D01020,Zenith Steel Pipes & Industries Limited,both nse/bse,ZENITHSTL,531845,ZENITHSTL
INE546F01013,Zenlabs Ethica Ltd,bse,,530697,ZENLABS
INE486F01012,Zenotech Laboratories Ltd,bse,,532039,ZENOTECH
INE520A01027,Zensar Technologies Limited,both nse/bse,ZENSARTECH,504067,ZENSARTECH
INF0R8F01067,ZERODHA NIFTY 100 ETF,bse,,544194,TOP100CASE
INF0R8F01166,Zerodha Nifty 50 ETF,bse,,544586,NIFTYCASE
INF0R8F01059,ZERODHA NIFTY MIDCAP 150 ETF,bse,,544193,MID150CASE
INF0R8F01141,Zerodha Nifty Smallcap 100 ETF,bse,,544507,SML100CASE
INE342J01019,ZF Commercial Vehicle Control Systems India Limited,both nse/bse,ZFCVINDIA,533023,ZFCVINDIA
INE116C01012,ZF Steering Gear (India) Limited,both nse/bse,ZFSTEERING,505163,ZFSTEERING
INE518E01015,Zim Laboratories Limited,both nse/bse,ZIMLAB,541400,ZIMLAB
INE641Q01019,Zinema Media And Entertainment Ltd,bse,,538579,ZINEMA
INE206B01013,Zodiac Clothing Company Limited,both nse/bse,ZODIACLOTH,521163,ZODIACLOTH
INE761Y01019,Zodiac Energy Limited,both nse/bse,ZODIAC,543416,ZODIAC
INE945J01027,Zodiac Ventures Ltd,bse,,503641,ZODIACVEN
INE077B01018,Zodiac-JRD-MKJ Ltd,bse,,512587,ZODJRDMKJ
INE358U01012,Zota Health Care LImited,nse,ZOTA,,
INE218N01021,ZR2 Bioenergy Ltd,bse,,506640,ZR2
INE840M01016,Zuari Agro Chemicals Limited,both nse/bse,ZUARI,534742,ZUARI
INE217A01012,ZUARI INDUSTRIES LIMITED,both nse/bse,ZUARIIND,500780,ZUARIIND
INE010B01027,Zydus Lifesciences Limited,both nse/bse,ZYDUSLIFE,532321,ZYDUSLIFE
